"","route_id","trip_id","stop_id","stopid","muni","route_short_name"
"600",71,1414104,3538,101247,"Saanich",12
"601",71,1425348,3512,101219,"Saanich",12
"602",71,1425348,3418,101122,"Saanich",12
"603",71,1385690,3505,101212,"Saanich",12
"604",71,1433576,3558,101267,"Saanich",12
"605",71,1377815,3272,100971,"Saanich",12
"606",71,1402035,3562,101271,"Saanich",12
"607",71,1417136,3511,101218,"Saanich",12
"608",72,1429929,3560,101269,"Saanich",13
"609",72,1429929,3578,101287,"Saanich",13
"610",72,1374902,3609,101319,"Saanich",13
"611",72,1387020,3577,101286,"Saanich",13
"612",72,1374902,3398,101101,"Saanich",13
"613",72,1388995,3406,101109,"Saanich",13
"614",72,1374092,3417,101121,"Saanich",13
"615",72,1388995,3410,101114,"Saanich",13
"616",73,1413123,3415,101119,"View Royal",14
"617",73,1390718,3243,100942,"Saanich",14
"618",73,1406385,2370,100028,"Victoria",14
"619",73,1436553,2415,100077,"Victoria",14
"620",73,1406385,3082,100778,"Saanich",14
"621",73,1402474,3088,100784,"Saanich",14
"622",73,1387624,2896,100586,"Esquimalt",14
"623",73,1434527,3059,100755,"New Songhees 1A",14
"624",73,1387627,2952,100644,"Esquimalt",14
"625",73,1375783,3302,101001,"View Royal",14
"626",73,1402474,3079,100775,"Saanich",14
"627",73,1413123,2807,100492,"Esquimalt",14
"628",73,1375783,3199,100896,"View Royal",14
"629",73,1402474,4627,102416,"Saanich",14
"630",73,1425194,2475,100149,"Victoria",14
"631",73,1434527,3350,101050,"View Royal",14
"632",73,1434527,3172,100869,"Saanich",14
"633",73,1413123,3148,100844,"Saanich",14
"634",73,1387624,2942,100634,"Esquimalt",14
"635",73,1387624,3351,101051,"View Royal",14
"636",73,1412796,2389,100048,"Victoria",14
"637",73,1423727,2806,100491,"Esquimalt",14
"638",73,1406385,3126,100822,"Saanich",14
"639",73,1379969,109615,102434,"Victoria",14
"640",73,1390062,3055,100751,"Saanich",14
"641",73,1413123,3379,101080,"View Royal",14
"642",73,1375783,3103,100799,"Esquimalt",14
"643",73,1406385,2634,100310,"Victoria",14
"644",73,1412796,3261,100960,"Oak Bay",14
"645",73,1413123,2737,100416,"Esquimalt",14
"646",73,1434527,3257,100956,"Oak Bay",14
"647",73,1406385,2895,100585,"Esquimalt",14
"648",73,1413123,3303,101002,"View Royal",14
"649",73,1387624,3439,101143,"Saanich",14
"650",73,1423727,2775,100457,"Esquimalt",14
"651",73,1423727,3326,101025,"View Royal",14
"652",73,1375783,3364,101064,"View Royal",14
"653",73,1413782,3097,100793,"Saanich",14
"654",73,1413123,3099,100795,"New Songhees 1A",14
"655",73,1436554,3333,101032,"View Royal",14
"656",73,1387624,3162,100859,"Esquimalt",14
"657",73,1387624,2642,100318,"Victoria",14
"658",73,1413782,3332,101031,"View Royal",14
"659",73,1387624,3240,100939,"View Royal",14
"660",73,1375783,3327,101026,"View Royal",14
"661",73,1423727,2545,100219,"Victoria",14
"662",73,1379969,2508,100182,"Victoria",14
"663",73,1406385,2992,100687,"Esquimalt",14
"664",73,1390062,2661,100338,"Esquimalt",14
"665",73,1390062,2781,100463,"Esquimalt",14
"666",73,1406385,3369,101069,"View Royal",14
"667",73,1390062,3017,100712,"Saanich",14
"668",73,1434527,2707,100386,"Esquimalt",14
"669",73,1431231,2541,100215,"Victoria",14
"670",73,1379596,3214,100911,"Saanich",14
"671",73,1434527,3159,100856,"New Songhees 1A",14
"672",73,1387624,3024,100719,"Saanich",14
"673",73,1387624,3380,101081,"View Royal",14
"674",73,1402474,2391,100050,"Victoria",14
"675",73,1425194,2597,100273,"Victoria",14
"676",73,1387624,3054,100750,"Saanich",14
"677",73,1413122,2988,100683,"Esquimalt",14
"678",73,1387624,2605,100281,"Victoria",14
"679",73,1375783,2738,100417,"Esquimalt",14
"680",73,1415873,3441,101145,"Saanich",14
"681",73,1413123,3352,101052,"View Royal",14
"682",73,1402474,3164,100861,"Saanich",14
"683",73,1407671,2512,100186,"Victoria",14
"684",73,1428292,2709,100388,"Esquimalt",14
"685",73,1413780,3213,100910,"View Royal",14
"686",73,1403677,3204,100901,"Saanich",14
"687",73,1380647,3124,100820,"Saanich",14
"688",73,1424884,3058,100754,"Esquimalt",14
"689",73,1413123,3245,100944,"Saanich",14
"690",73,1428292,3346,101046,"View Royal",14
"691",74,1408819,2749,100430,"Esquimalt",15
"692",74,1409757,2686,100365,"Esquimalt",15
"693",74,1437034,2943,100635,"Esquimalt",15
"694",74,1380421,2998,100693,"Esquimalt",15
"695",74,1411585,2631,100307,"Esquimalt",15
"696",74,1408819,2600,100276,"Esquimalt",15
"697",74,1394308,2651,100327,"Esquimalt",15
"698",74,1394308,2742,100421,"Esquimalt",15
"699",74,1380421,2903,100594,"Esquimalt",15
"700",74,1408819,2857,100545,"Esquimalt",15
"701",74,1389948,2567,100242,"Victoria",15
"702",74,1404648,2670,100348,"Esquimalt",15
"703",74,1411994,2838,100526,"Esquimalt",15
"704",74,1411991,2787,100470,"Esquimalt",15
"705",74,1403680,2474,100148,"Victoria",15
"706",74,1394308,2623,100299,"Esquimalt",15
"707",74,1411994,3003,100698,"Esquimalt",15
"708",74,1380421,2523,100197,"Victoria",15
"709",74,1430312,2788,100471,"Esquimalt",15
"710",74,1394313,2906,100597,"Esquimalt",15
"711",74,1403680,2708,100387,"Esquimalt",15
"712",74,1380421,2557,100231,"Victoria",15
"713",74,1417122,2607,100283,"Esquimalt",15
"714",74,1389948,2530,100204,"Victoria",15
"715",74,1408819,2959,100651,"Esquimalt",15
"716",74,1374704,4628,102417,"Saanich",15
"717",76,1405680,4687,104105,"Saanich",17
"718",76,1405680,3276,100975,"Saanich",17
"719",76,1399092,3256,100955,"Saanich",17
"720",76,1405680,3244,100943,"Saanich",17
"721",76,1405680,3258,100957,"Saanich",17
"722",76,1399092,3219,100916,"Saanich",17
"723",76,1417001,3262,100961,"Saanich",17
"724",76,1409186,3289,100988,"Saanich",17
"725",76,1399092,3344,101044,"Saanich",17
"726",76,1399092,3249,100948,"Saanich",17
"727",76,1417001,3297,100996,"Saanich",17
"728",76,1409186,3254,100953,"Saanich",17
"729",76,1405680,3268,100967,"Saanich",17
"730",76,1417001,3171,100868,"Saanich",17
"731",76,1405680,3300,100999,"Saanich",17
"732",76,1406483,3203,100900,"Saanich",17
"733",76,1409186,3221,100918,"Saanich",17
"734",76,1417001,3347,101047,"Saanich",17
"735",76,1409186,3218,100915,"Saanich",17
"736",76,1405680,3229,100926,"Saanich",17
"737",76,1383507,3267,100966,"Saanich",17
"738",76,1409186,3193,100890,"Saanich",17
"739",76,1383507,3189,100886,"Saanich",17
"740",76,1405680,3265,100964,"Saanich",17
"741",76,1409186,3337,101037,"Saanich",17
"742",76,1378847,3222,100919,"Saanich",17
"743",76,1409186,3321,101020,"Saanich",17
"744",76,1417001,3177,100874,"Saanich",17
"745",76,1409186,3274,100973,"Saanich",17
"746",76,1391033,3182,100879,"Saanich",17
"747",76,1417001,3230,100927,"Saanich",17
"748",76,1398110,3174,100871,"Saanich",17
"749",77,1412788,2668,100346,"Victoria",21
"750",77,1381332,2764,100446,"Victoria",21
"751",77,1418739,3440,101144,"Saanich",21
"752",77,1379714,2521,100195,"Victoria",21
"753",77,1401416,3367,101067,"Saanich",21
"754",77,1401416,121447,102446,"Saanich",21
"755",77,1418739,3279,100978,"Saanich",21
"756",77,1401416,3290,100989,"Saanich",21
"757",77,1418739,2735,100414,"Saanich",21
"758",77,1401416,3250,100949,"Saanich",21
"759",77,1401416,3508,101215,"Saanich",21
"760",77,1418739,2835,100523,"Saanich",21
"761",77,1379714,2839,100527,"Saanich",21
"762",77,1432587,2931,100623,"Saanich",21
"763",77,1419949,2701,100380,"Victoria",21
"764",77,1419949,2616,100292,"Victoria",21
"765",77,1388457,2897,100587,"Saanich",21
"766",77,1381332,2683,100362,"Victoria",21
"767",77,1418739,3338,101038,"View Royal",21
"768",77,1411138,2928,100620,"Saanich",21
"769",77,1401416,3145,100841,"Saanich",21
"770",77,1401416,2770,100452,"Saanich",21
"771",77,1381332,2614,100290,"Victoria",21
"772",77,1412790,2647,100323,"Victoria",21
"773",77,1393503,2801,100486,"Victoria",21
"774",77,1418739,3109,100805,"Saanich",21
"775",77,1401416,3231,100928,"Saanich",21
"776",77,1411138,3675,101386,"Saanich",21
"777",77,1401416,3393,101096,"Saanich",21
"778",77,1401416,3420,101124,"Saanich",21
"779",77,1401416,3474,101179,"Saanich",21
"780",77,1437118,2720,100399,"Victoria",21
"781",77,1381332,2882,100572,"Saanich",21
"782",77,1422198,3317,101016,"View Royal",21
"783",77,1422198,3486,101192,"Saanich",21
"784",77,1401416,3446,101150,"Saanich",21
"785",77,1393502,3724,101435,"Saanich",21
"786",77,1401416,3206,100903,"Saanich",21
"787",77,1393502,3779,101490,"Saanich",21
"788",77,1430897,3750,101461,"Saanich",21
"789",77,1413430,3723,101434,"Saanich",21
"790",78,1433387,3368,101068,"View Royal",22
"791",78,1377960,3520,101228,"View Royal",22
"792",78,1433387,2609,100285,"Victoria",22
"793",78,1406106,2540,100214,"Victoria",22
"794",78,1377585,3443,101147,"View Royal",22
"795",78,1406107,2944,100636,"Victoria",22
"796",78,1377960,3437,101141,"View Royal",22
"797",78,1418555,2843,100531,"Victoria",22
"798",78,1374232,3291,100990,"Saanich",22
"799",78,1399147,2920,100612,"Victoria",22
"800",78,1375637,2533,100207,"Victoria",22
"801",78,1437828,2779,100461,"Victoria",22
"802",78,1399145,2529,100203,"Victoria",22
"803",78,1437827,3223,100920,"Saanich",22
"804",78,1392087,2900,100590,"Victoria",22
"805",78,1428282,3318,101017,"Saanich",22
"806",78,1375637,3444,101148,"Saanich",22
"807",78,1409205,3263,100962,"View Royal",22
"808",78,1406232,2752,100433,"Victoria",22
"809",78,1406107,3519,101227,"View Royal",22
"810",78,1408216,3467,101171,"Saanich",22
"811",78,1406232,3371,101071,"Saanich",22
"812",78,1392087,3483,101189,"Saanich",22
"813",78,1377960,2520,100194,"Victoria",22
"814",78,1431785,2570,100245,"Victoria",22
"815",78,1437827,2578,100253,"Victoria",22
"816",78,1406232,3470,101175,"Saanich",22
"817",78,1418555,3316,101015,"Saanich",22
"818",78,1374231,2588,100264,"Victoria",22
"819",78,1389648,2800,100485,"Victoria",22
"820",78,1389727,3401,101104,"Saanich",22
"821",78,1373852,2768,100450,"Victoria",22
"822",78,1437827,52645,101978,"Saanich",22
"823",78,1415482,3484,101190,"View Royal",22
"824",78,1399145,2887,100577,"Victoria",22
"825",78,1431785,2861,100549,"Victoria",22
"826",78,1406232,3331,101030,"Saanich",22
"827",78,1383531,3497,101204,"View Royal",22
"828",78,1428554,3414,101118,"Saanich",22
"829",78,1406232,3544,101253,"View Royal",22
"830",78,1392798,2553,100227,"Victoria",22
"831",78,1409205,3147,100843,"Saanich",22
"832",78,1415482,2565,100240,"Victoria",22
"833",78,1392087,3509,101216,"Saanich",22
"834",78,1437828,3438,101142,"Saanich",22
"835",78,1408216,3293,100992,"Saanich",22
"836",78,1411976,3459,101163,"View Royal",22
"837",78,1437828,116702,102436,"Victoria",22
"838",78,1408215,3114,100810,"Saanich",22
"839",78,1406445,3391,101094,"Saanich",22
"840",78,1418416,3394,101097,"Saanich",22
"841",78,1412988,37567,101976,"Saanich",22
"842",78,1374006,3575,101284,"View Royal",22
"843",78,1391312,3452,101156,"View Royal",22
"844",78,1377584,3205,100902,"Saanich",22
"845",78,1431781,3294,100993,"Saanich",22
"846",78,1383091,3543,101252,"View Royal",22
"847",78,1408215,3373,101073,"Saanich",22
"848",78,1406872,3334,101033,"View Royal",22
"849",79,1439732,4056,101778,"Esquimalt",24
"850",79,1435938,2957,100649,"Saanich",24
"851",79,1391065,2653,100329,"Victoria",24
"852",79,1439732,2813,100499,"Victoria",24
"853",79,1392094,2498,100172,"Victoria",24
"854",79,1435372,2981,100676,"Saanich",24
"855",79,1422816,2396,100055,"Victoria",24
"856",79,1392094,2502,100176,"Victoria",24
"857",79,1390488,3160,100857,"Saanich",24
"858",79,1435372,2836,100524,"Esquimalt",24
"859",79,1391065,3016,100711,"Saanich",24
"860",79,1426658,2555,100229,"Victoria",24
"861",79,1435372,4692,104110,"Saanich",24
"862",79,1388935,3028,100723,"Esquimalt",24
"863",79,1391065,3076,100772,"Saanich",24
"864",79,1426658,3078,100774,"Saanich",24
"865",79,1391065,2486,100160,"Victoria",24
"866",79,1422816,3072,100768,"Saanich",24
"867",79,1373117,2913,100604,"Saanich",24
"868",79,1392094,3048,100744,"Saanich",24
"869",79,1439732,3012,100707,"Saanich",24
"870",79,1433658,2741,100420,"Victoria",24
"871",79,1422816,3066,100762,"Esquimalt",24
"872",79,1392583,2470,100144,"Victoria",24
"873",79,1383544,119079,102444,"Saanich",24
"874",79,1439732,2997,100692,"Esquimalt",24
"875",79,1398658,2514,100188,"Victoria",24
"876",79,1439732,2633,100309,"Victoria",24
"877",79,1392583,3127,100823,"Esquimalt",24
"878",79,1394520,2729,100408,"Esquimalt",24
"879",79,1439732,2916,100608,"Saanich",24
"880",79,1392094,2939,100631,"Saanich",24
"881",79,1439732,2734,100413,"Victoria",24
"882",79,1373117,2505,100179,"Victoria",24
"883",79,1383544,2700,100379,"Esquimalt",24
"884",79,1392094,3057,100753,"Saanich",24
"885",79,1422817,2552,100226,"Victoria",24
"886",79,1391065,2499,100173,"Victoria",24
"887",79,1399379,2575,100250,"Victoria",24
"888",79,1390488,2996,100691,"Esquimalt",24
"889",79,1398658,2587,100263,"Esquimalt",24
"890",79,1391065,2811,100497,"Victoria",24
"891",79,1391065,3009,100704,"Saanich",24
"892",79,1435372,3037,100733,"Esquimalt",24
"893",79,1388935,2767,100449,"Victoria",24
"894",79,1399379,2515,100189,"Victoria",24
"895",79,1430813,2444,100115,"Victoria",24
"896",79,1392094,3155,100852,"Saanich",24
"897",79,1426658,2849,100537,"Esquimalt",24
"898",79,1404842,2783,100466,"Esquimalt",24
"899",79,1383544,2974,100668,"Saanich",24
"900",79,1435372,4049,101771,"Esquimalt",24
"901",79,1422816,2551,100225,"Victoria",24
"902",79,1433658,2629,100305,"Esquimalt",24
"903",79,1392094,3117,100813,"Saanich",24
"904",79,1392094,3011,100706,"Esquimalt",24
"905",79,1396087,3005,100700,"Saanich",24
"906",79,1391065,3165,100862,"Saanich",24
"907",79,1388031,2561,100235,"Victoria",24
"908",79,1398658,2532,100206,"Victoria",24
"909",79,1439732,2889,100579,"Esquimalt",24
"910",79,1392094,3166,100863,"Saanich",24
